Series,Sa2_main11,GCCSA_Name,LGA_NAME_2013,SA4_Name,SA3_Name,SA2_Name,CODE_1,Name_1,Code_2,Name_2,SC2_2011,SC2_2013,SC2_2016,SC2_2021,SC2_2026,SC2_2031,SC2_2036,SC2_2041
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,R,Arts and Recreation Services,89,Heritage Activities,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,R,Arts and Recreation Services,90,Creative and Performing Arts Activities,4.577785122,3.9725485,3.874991539,2.329317606,3.513616716,4.013562145,4.169430364,5.689280132
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,R,Arts and Recreation Services,91,Sports and Recreation Activities,79.52857518,70.73201994,72.5450163,75.66422677,75.64872746,83.39423778,83.88623712,84.73312076
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,R,Arts and Recreation Services,92,Gambling Activities,3.608597631,3.168906405,2.98046724,2.38309176,2.579565687,2.404197225,2.236181703,2.065612215
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,S,Other Services,94,Repair and Maintenance,19.88048627,20.07118621,21.66879156,20.55079165,20.82716781,24.59230673,23.8257661,24.69182532
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,S,Other Services,95,Personal and Other Services,109.368267,114.8225999,121.6175227,134.7355201,143.1629434,159.9953097,156.5734541,150.7608018
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,S,Other Services,96,Private Households Employing Staff and Undifferentiated Goods- and Service-Producing Activities of Households for Own Use,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,A,"Agriculture, Forestry and Fishing",1,Agriculture,5.745333741,5.662875526,6.254977457,6.776528658,7.649025249,8.268163076,8.733071841,9.287463945
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,A,"Agriculture, Forestry and Fishing",2,Aquaculture,0.039240876,0.039202613,0.046419086,0.058408765,0.082594755,0.108923699,0.121731755,0.135507961
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,A,"Agriculture, Forestry and Fishing",3,Forestry and Logging,0.186767341,0.190964811,0.218948967,0.248566151,0.221634058,0.233523368,0.246525516,0.306779543
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,A,"Agriculture, Forestry and Fishing",4,"Fishing, Hunting and Trapping",0.423503741,0.429609418,0.537308346,0.628912987,0.790233827,0.937550895,1.042710654,1.04097938
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,A,"Agriculture, Forestry and Fishing",5,"Agriculture, Forestry and Fishing Support Services",0.502302613,0.534993284,0.625558862,0.716010392,0.830954714,1.029930052,1.134393023,1.026047281
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,B,Mining,6,Coal Mining,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,B,Mining,7,Oil and Gas Extraction,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,B,Mining,8,Metal Ore Mining,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,B,Mining,9,Non-Metallic Mineral Mining and Quarrying,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,B,Mining,10,Exploration and Other Mining Support Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,11,Food Product Manufacturing,9.347803946,8.517914752,9.131495514,10.86258014,12.71016649,13.85444803,14.40428061,10.22383478
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,12,Beverage and Tobacco Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,13,"Textile, Leather, Clothing and Footwear Manufacturing",4.762318109,4.233548357,3.888935367,3.272679848,3.12727126,2.730025436,2.553844336,3.982353897
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,14,Wood Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,15,"Pulp, Paper and Converted Paper Product Manufacturing",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,16,Printing (including the Reproduction of Recorded Media),0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,17,Petroleum and Coal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,18,Basic Chemical and Chemical Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,19,Polymer Product and Rubber Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,20,Non-Metallic Mineral Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,21,Primary Metal and Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,22,Fabricated Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,23,Transport Equipment Manufacturing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,24,Machinery and Equipment Manufacturing,5.115705876,5.197470853,6.038988382,6.928264777,8.422782652,9.884803201,10.81966297,9.03234253
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,C,Manufacturing,25,Furniture and Other Manufacturing,12.85582708,12.40961644,12.2028836,10.15037632,9.164775511,7.420896524,6.527144355,10.81710274
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,D,"Electricity, Gas, Water and Waste Services",26,Electricity Supply,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,D,"Electricity, Gas, Water and Waste Services",27,Gas Supply,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,D,"Electricity, Gas, Water and Waste Services",28,"Water Supply, Sewerage and Drainage Services",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,D,"Electricity, Gas, Water and Waste Services",29,"Waste Collection, Treatment and Disposal Services",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,E,Construction,30,Building Construction,27.92758648,28.24634249,27.83607392,23.75471425,23.16099166,21.75377897,24.31048879,29.14799796
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,E,Construction,31,Heavy and Civil Engineering Construction,20.92965608,22.21552501,22.63051736,20.22438359,21.31848517,20.87007607,23.24020829,44.28160608
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,E,Construction,32,Construction Services,107.3779823,108.4609505,106.9035266,93.63461086,92.11730985,89.09125223,101.4434388,100.6326656
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,33,Basic Material Wholesaling,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,34,Machinery and Equipment Wholesaling,2.876593288,3.024879889,3.187177972,3.104206225,3.099041138,2.960932158,2.89050872,2.041396448
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,35,Motor Vehicle and Motor Vehicle Parts Wholesaling,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,36,"Grocery, Liquor and Tobacco Product Wholesaling",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,37,Other Goods Wholesaling,10.85810119,11.41819996,12.14489868,12.61497233,13.24098561,13.55631988,13.62794189,14.16251038
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,F,Wholesale Trade,38,Commission-Based Wholesaling,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,G,Retail Trade,39,Motor Vehicle and Motor Vehicle Parts Retailing,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,G,Retail Trade,40,Fuel Retailing,5.356101868,4.943444057,4.493940985,3.728361161,2.743789168,4.962135471,4.503576713,2.8658904
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,G,Retail Trade,41,Food Retailing,128.4839356,121.7152461,123.2053432,125.1924941,126.2147611,126.851491,124.5384963,107.366555
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,G,Retail Trade,42,Other Store-Based Retailing,29.6445533,28.16477096,29.48555763,31.73833615,33.27153589,35.23354105,35.04366178,10.19585471
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,G,Retail Trade,43,Non-Store Retailing and Retail Commission-Based Buying and/or Selling,5.151180506,6.288026761,8.332748204,9.643317141,11.12383004,12.75394924,13.32466667,53.12955261
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,H,Accommodation and Food Services,44,Accommodation,3.40485395,3.404438233,3.465912051,3.692357489,3.82203335,4.130785152,4.163764412,3.391342791
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,H,Accommodation and Food Services,45,Food and Beverage Services,106.7217108,107.9248917,113.1310945,118.194426,125.7956034,140.5766817,143.3036223,146.6889384
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",46,Road Transport,21.35096868,21.2183589,23.62605686,27.1088758,31.04297618,34.44572901,36.39721277,37.6659513
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",47,Rail Transport,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",48,Water Transport,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",49,Air and Space Transport,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",50,Other Transport,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",52,Transport Support Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),6.876643668,3.418372019,4.110892638,5.450354028,4.622173215,4.864816035,4.263398387,5.492447156
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,9.236836453,5.254741768,6.868101184,5.169093273,6.72550953,7.812019827,7.006547043,5.116460261
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,56,Broadcasting (except Internet),0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,58,Telecommunications Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,J,Information Media and Telecommunications,60,Library and Other Information Services,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,K,Financial and Insurance Services,62,Finance,4.867136912,4.446591269,4.928727904,5.988591366,6.0416019,6.493107593,5.506393582,6.201757183
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,12.61919263,12.43115746,15.33625511,20.20716318,22.24102688,25.71879153,22.25985728,16.78560356
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),5.072577101,5.252093334,5.785332156,5.828620674,6.280370516,6.550887138,6.985435831,8.470702058
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,39.10311332,38.50909553,40.24544686,40.78753371,42.41262613,42.17962951,45.13290352,47.18709217
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",54.20027237,57.75482947,66.27983394,79.39519183,90.45453285,112.6992671,123.9499976,132.3272449
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,3.946121031,4.307158922,5.297930293,7.853976176,10.71190653,15.53054664,18.26956679,27.42715725
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,N,Administrative and Support Services,72,Administrative Services,6.829644954,6.475254128,7.160271919,7.592621591,8.115061067,10.11260086,10.82414763,9.093756859
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",31.70624242,29.69329471,31.81238221,34.79152169,38.72045995,45.01012394,47.2052963,51.77868073
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,O,Public Administration and Safety,75,Public Administration,16.08187898,17.46452324,21.24657721,26.99581429,32.15931611,39.13879074,45.50697883,52.61241603
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,O,Public Administration and Safety,76,Defence,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,P,Education and Training,80,Preschool and School Education,3.906022366,3.669977307,4.0043647,5.657566861,5.79937631,5.955255461,6.152864258,16.06390485
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,P,Education and Training,81,Tertiary Education,0,0,0,0,0,0,0,0
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,P,Education and Training,82,"Adult, Community and Other Education",23.47866354,21.70774519,25.14463657,30.5485933,39.04553208,48.41040748,55.29542472,52.40310151
POW,303011050,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina Heights,Q,Health Care and Social Assistance,84,Hospitals,16.18722757,14.31907353,14.46366436,17.26510303,19.03755464,20.22061068,21.78274038,23.91757369
